tokenizer,lang_code,median_premium,p90_premium,total_premium,tokens_per_char,bytes_per_char,script
cl100k,hun_Latn,2.130434782608696,2.7684981684981684,2.1489220807887572,0.42133660331085226,1.1007321383489017,Latn
cl100k,hye_Armn,9.808608058608058,12.777272727272727,9.880509160473842,1.840088793883088,1.8475088382800295,Armn
cl100k,ibo_Latn,2.4615384615384617,3.217080745341615,2.4643881980722537,0.49782253269916765,1.1966409036860879,Latn
cl100k,ilo_Latn,2.0416666666666665,2.6,2.0491869619601206,0.34882890781563125,1.0023421843687375,Latn
cl100k,ind_Latn,1.5555555555555556,1.8695652173913044,1.5510999926421898,0.2960689858573375,1.0009058607081163,Latn
cl100k,isl_Latn,2.1455026455026456,2.7083333333333335,2.1391729821205208,0.44802558076819354,1.1052972223292368,Latn
cl100k,ita_Latn,1.6363636363636365,2.04,1.6405709660804944,0.2856063226120483,1.007179546298787,Latn
cl100k,jav_Latn,1.7257053291536049,2.128205128205128,1.728386432197778,0.3431073264781491,1.0018915050245385,Latn
cl100k,jpn_Jpan,2.2564102564102564,2.875,2.265580163343389,1.0814849937656956,2.934671513618882,Jpan
cl100k,kab_Latn,2.4545454545454546,3.1666666666666665,2.4637995732470017,0.5128929733869424,1.069707064905227,Latn
cl100k,kac_Latn,2.3614066193853427,3.1818181818181817,2.380398793319108,0.3807304630267083,1.0001176837484627,Latn
cl100k,kam_Latn,2.0,3.279272727272727,2.1724302847472594,0.46004565320702095,1.041422884254318,Latn
cl100k,kan_Knda,8.830459770114942,11.447360703812315,8.859465822971083,1.743289416533951,2.7181120602287536,Knda
cl100k,kas_Arab,4.584770114942529,6.0,4.604333750275918,0.9914916540573085,1.808641437387605,Arab
cl100k,kas_Deva,4.688577586206897,5.777777777777778,4.661761459789567,1.0016679182641002,2.5099086992608988,Deva
cl100k,kat_Geor,9.728501228501228,12.68421052631579,9.75104848796998,1.8415154378456493,2.7067156712892197,Geor
cl100k,kaz_Cyrl,3.778888888888889,4.8229946524064164,3.7827974394820103,0.7592016952531435,1.8459800497648353,Cyrl
cl100k,kbp_Latn,4.6461100569259965,6.635227272727273,4.703737767640351,0.8939173599944068,1.2639865762427462,Latn
cl100k,kea_Latn,1.72,2.1,1.7262894562578177,0.35867762277852094,1.0242155551309,Latn
cl100k,khk_Cyrl,3.70479302832244,4.8327586206896544,3.747443160915312,0.7431566813552397,1.838715090320133,Cyrl
cl100k,khm_Khmr,8.8,11.203663003663003,8.715142373629607,1.5461707154698656,2.8402234782722204,Khmr
cl100k,kik_Latn,3.1801948051948052,4.591666666666667,3.2602089618129644,0.5768564807582148,1.1119616726553143,Latn
cl100k,kin_Latn,2.118823529411765,2.6741666666666664,2.1314472812890886,0.3971470287833401,1.0225386097077795,Latn
cl100k,kir_Cyrl,3.4814814814814814,4.534774436090225,3.5050768891177984,0.7028771670970122,1.845946145333825,Cyrl
cl100k,kmb_Latn,2.1234756097560976,2.7607142857142852,2.133470679125892,0.39784584776866877,1.005440263437725,Latn
cl100k,kmr_Latn,2.1835016835016834,2.8,2.20164079170039,0.4590326143650477,1.1101386800846809,Latn
cl100k,knc_Arab,3.5175757575757576,5.609999999999999,3.623758369509234,0.848992854741814,1.8220494565638978,Arab
cl100k,knc_Latn,2.3333333333333335,3.1330434782608694,2.38540210433375,0.4664949566168324,1.0547505647725801,Latn
cl100k,kon_Latn,1.971825396825397,2.5450757575757574,1.9917960414980502,0.36111333440051224,1.0012139160130196,Latn
cl100k,kor_Hang,2.3594871794871795,2.9626666666666663,2.3669340004414687,0.9753354051390889,2.3921625104221937,Hang
cl100k,lao_Laoo,9.681818181818182,12.390883590462833,9.544661908615996,1.9943500219080783,2.7730092475151626,Laoo
cl100k,lij_Latn,2.0,2.4701960784313726,1.9785151938783019,0.3683208459462791,1.0576794006054213,Latn
cl100k,lim_Latn,1.8,2.263157894736842,1.811456110661467,0.35756352255150425,1.0331791412201268,Latn
cl100k,lin_Latn,1.8571428571428572,2.3198181818181816,1.8707232727540284,0.35760248106500137,1.0013361744621898,Latn
cl100k,lit_Latn,2.1863425925925926,2.761904761904762,2.1890589360606283,0.45655993677539153,1.06809689324709,Latn
cl100k,lmo_Latn,2.039230769230769,2.582894736842105,2.039069972776102,0.39118620621510797,1.0810024914071157,Latn
cl100k,ltg_Latn,2.1923076923076925,2.772121212121212,2.1968214259436394,0.45972392236567583,1.0618980529828856,Latn
cl100k,ltz_Latn,1.9714285714285715,2.5,1.9846221764402914,0.36562156886665853,1.029340002439917,Latn
cl100k,lua_Latn,1.9298029556650247,2.526065162907268,1.9522478110514312,0.3710960992461433,1.0007202897942629,Latn
cl100k,lug_Latn,1.9591666666666665,2.5,1.9628430579059672,0.3949164335094965,1.012449852703883,Latn
cl100k,luo_Latn,1.7923850574712645,2.3496153846153844,1.8217202560517989,0.36001046922484115,1.0025809547351432,Latn
cl100k,lus_Latn,1.9636243386243386,2.7,1.9873813553086601,0.3690765741145606,1.002165773939659,Latn
cl100k,lvs_Latn,2.3333333333333335,3.0,2.3428371716577145,0.4746901018955403,1.0931818690042263,Latn
cl100k,mag_Deva,4.697222222222223,5.823529411764706,4.6832830549628435,1.0047831406132839,2.578649512609022,Deva
cl100k,mai_Deva,4.886752136752137,6.071182266009852,4.876241630490766,1.0242251431485732,2.591448949471065,Deva
cl100k,mal_Mlym,8.901098901098901,11.344871794871795,8.937237878007505,1.6267477366475598,2.7572253174050463,Mlym
cl100k,mar_Deva,5.0364721485411135,6.30462962962963,5.055183577367376,1.0312040344610212,2.6694683757091826,Deva
cl100k,min_Arab,3.9642857142857144,4.928571428571429,3.971966742697373,0.8540397728171621,1.8307361293486688,Arab
cl100k,min_Latn,1.7777777777777777,2.2,1.7791553233757633,0.3425436670397076,1.0009278803246873,Latn
cl100k,mkd_Cyrl,2.76,3.4579545454545455,2.7609447428445293,0.5445086956837194,1.8225383995878892,Cyrl
cl100k,mlt_Latn,2.389200561009818,3.125,2.4174821573099847,0.4491961063108389,1.0513302526523023,Latn
cl100k,mni_Beng,6.7100840336134455,8.632962962962962,6.7089618129644615,1.3328582600624173,2.6894190219337677,Beng
cl100k,mos_Latn,2.269230769230769,3.047402597402597,2.2834964314619968,0.49784244213092926,1.0818668891063379,Latn
cl100k,mri_Latn,2.358058608058608,3.0476190476190474,2.3614524317563093,0.4379528676500689,1.0496295184422035,Latn
cl100k,mya_Mymr,11.618055555555555,15.186607142857143,11.617835332205136,1.9353921394382512,2.8530419381132446,Mymr
cl100k,nld_Latn,1.6,2.0,1.6033772349348834,0.29541988354831933,1.0015183455456216,Latn
cl100k,nno_Latn,1.6352549889135255,2.0,1.6409756456478553,0.3342099742252592,1.0225304201882155,Latn
cl100k,nob_Latn,1.5555555555555556,1.9285714285714286,1.5614009270840998,0.32119207803903466,1.0218860442412914,Latn
cl100k,npi_Deva,4.810096153846153,6.0,4.764770804208667,1.0205905297747098,2.675051023222461,Deva
cl100k,nso_Latn,2.1929280397022333,2.8421052631578947,2.1845338827165035,0.3929587717556747,1.0251737145126067,Latn
cl100k,nus_Latn,3.9733285917496444,5.284920634920635,4.000478257670517,0.7616782824922075,1.227205547578188,Latn
cl100k,nya_Latn,2.074074074074074,2.756818181818182,2.0816716945037155,0.3843943397892706,1.0023776689333777,Latn
cl100k,oci_Latn,1.8285714285714285,2.262929061784897,1.8301449488632182,0.33021353990348556,1.031324053607344,Latn
cl100k,ory_Orya,12.438749999999999,16.094805194805193,12.40055919358399,2.4998108855746484,2.6806710224786596,Orya
cl100k,pag_Latn,1.5625,2.0995238095238093,1.5542638510779192,0.32517471752716975,1.0003386595240293,Latn
cl100k,pan_Guru,7.864250614250614,9.915,7.851041130159665,1.5994528761476485,2.5795165823496347,Guru
cl100k,pap_Latn,1.7403703703703703,2.15748987854251,1.7475535280700463,0.3413137511316769,1.0259890496788193,Latn
cl100k,pbt_Arab,3.727272727272727,4.70787037037037,3.7555735413141047,0.833638204742928,1.7545567387469785,Arab
cl100k,pes_Arab,3.260064412238325,4.099090909090909,3.25630932234567,0.7147944762981507,1.8049261083743842,Arab
cl100k,plt_Latn,2.252659574468085,2.85,2.249245824442646,0.3797547765161867,1.029236751223633,Latn
cl100k,pol_Latn,1.9230769230769231,2.4282142857142857,1.9139871974100509,0.37298634261748576,1.062859805713876,Latn
cl100k,por_Latn,1.4736842105263157,1.7826086956521738,1.4781473033625192,0.28001449588470195,1.0280857766100537,Latn
cl100k,prs_Arab,3.163333333333333,3.954090909090909,3.1484070340666617,0.7092363154187212,1.7821157750797663,Arab
cl100k,quy_Latn,2.0736224028906953,2.7075,2.082186741225811,0.4013188683258881,1.0080762958235836,Latn
cl100k,ron_Latn,1.870680044593088,2.3214285714285716,1.876683099109705,0.34326781376382,1.0562153868929458,Latn
cl100k,run_Latn,2.125,2.7777777777777777,2.1390626149657863,0.39482565443248563,1.0053441075611993,Latn
cl100k,rus_Cyrl,2.441742081447964,3.104736842105263,2.462217644029137,0.47100551739668955,1.8321557257065646,Cyrl
cl100k,sag_Latn,2.0625,2.769230769230769,2.0803104995953206,0.3964260175824792,1.0333842767207415,Latn
cl100k,san_Deva,4.986111111111111,6.2075,4.942572290486352,1.046543692648044,2.70166856216991,Deva
cl100k,sat_Olck,12.833333333333334,16.248529411764707,12.73802516371128,2.4768761937463784,2.6419082773569116,Olck
cl100k,scn_Latn,2.0,2.5450757575757574,2.000588624825252,0.3924342034047528,1.0537702693925857,Latn
cl100k,shn_Mymr,15.0,20.460909090909087,14.97917739680671,2.162499203331138,2.7749463576299633,Mymr
cl100k,sin_Sinh,8.714285714285714,10.952976190476189,8.677911853432418,1.7995346353371986,2.640036618858712,Sinh
cl100k,slk_Latn,2.118823529411765,2.7139097744360905,2.1294238834522847,0.43946549236959986,1.0913218434439298,Latn
cl100k,slv_Latn,1.8888888888888888,2.3333333333333335,1.8845191670958723,0.39146383401474916,1.02410301478736,Latn
cl100k,smo_Latn,2.269230769230769,2.9166666666666665,2.27838275329262,0.40545618813177603,1.0478578536636463,Latn
cl100k,sna_Latn,2.113961038961039,2.7777777777777777,2.1342800382606137,0.39298488050723457,1.0001287053595622,Latn
cl100k,snd_Arab,3.9705882352941178,4.95,3.9817158413656095,0.9050322774860354,1.7717580359233367,Arab
cl100k,som_Latn,2.2,2.812202380952381,2.2077109852108014,0.3956825045166225,1.0018462106526356,Latn
cl100k,sot_Latn,2.2135258358662613,2.8412280701754384,2.2133029210506954,0.3789612925577147,1.0018582091902617,Latn
cl100k,spa_Latn,1.5395010395010396,1.9285714285714286,1.5441836509454787,0.26728051910010764,1.0184792506415523,Latn
cl100k,srd_Latn,1.9725975975975976,2.4798260869565216,1.9879699801339121,0.3523378562533009,1.028122086237587,Latn
cl100k,srp_Cyrl,2.9016129032258062,3.6315789473684212,2.901368552718711,0.6029895251930576,1.81972627876749,Cyrl
cl100k,ssw_Latn,2.1363636363636362,2.772727272727273,2.166838348907365,0.39596232579714824,1.0002016820281145,Latn
cl100k,sun_Latn,1.8132267441860463,2.258333333333333,1.8172687808108308,0.3609651654767733,1.0101719438497008,Latn
cl100k,swe_Latn,1.5714285714285714,1.9390029325513196,1.5768155396953867,0.3242795427205254,1.0394709963456985,Latn
cl100k,swh_Latn,1.9444444444444444,2.3991304347826086,1.9541976307850784,0.3846248533734957,1.0014771262653324,Latn
cl100k,szl_Latn,2.1801948051948052,2.789473684210526,2.1854168199543818,0.43239702146553793,1.0593959951376808,Latn
cl100k,tam_Taml,7.684962406015037,9.654655172413793,7.6437348245162235,1.348004645338766,2.7355660371237827,Taml
cl100k,taq_Latn,2.16869918699187,3.053194103194103,2.216761091899051,0.48422507594143266,1.0693839502402802,Latn
cl100k,taq_Tfng,10.040833333333332,13.410875331564986,10.098042822456037,2.2149283841032883,2.4450514424046803,Tfng
cl100k,tat_Cyrl,3.7,4.817845117845118,3.728717533661982,0.7604306561128409,1.8363881907191357,Cyrl
cl100k,tel_Telu,8.284736842105263,10.760714285714286,8.2880582738577,1.7002075393381382,2.669416248443455,Telu
cl100k,tgk_Cyrl,3.6414285714285715,4.561249999999999,3.6211831358987565,0.674781142242118,1.820231574473336,Cyrl
cl100k,tgl_Latn,2.0588235294117645,2.5925925925925926,2.0610698256198954,0.3364461286235039,1.0006425770341767,Latn
cl100k,tha_Thai,4.328431372549019,5.636363636363637,4.3520344345522775,0.9361754324876149,2.8893971288836835,Thai
cl100k,tir_Ethi,7.8,9.904608294930876,7.777941284673681,2.3309555572705922,2.5556498825812284,Ethi
cl100k,tpi_Latn,2.0113636363636367,2.6463529411764704,2.0419395187992055,0.3283988308660821,1.0008046670690003,Latn
cl100k,tsn_Latn,2.2828166858017607,2.9166666666666665,2.2650283275697154,0.377636703775263,1.0013003342840494,Latn
cl100k,tso_Latn,2.25,2.9545454545454546,2.258075196821426,0.3879835651074589,1.0062326169405815,Latn
cl100k,tuk_Latn,2.4,3.0,2.407549113383857,0.4665697052658596,1.1022515007628582,Latn
cl100k,tum_Latn,2.524404761904762,3.5,2.577183430211169,0.40595373310771654,1.013345773162421,Latn
cl100k,tur_Latn,1.9130434782608696,2.4285714285714284,1.921197851519388,0.38461311847280116,1.0893738308120609,Latn
cl100k,twi_Latn,2.4519969278033793,3.431666666666666,2.5017290854241776,0.5287047115534131,1.0790468045405068,Latn
cl100k,tzm_Tfng,10.070197044334975,12.56845238095238,10.032337576337282,2.311380646036226,2.569490002627542,Tfng
cl100k,uig_Arab,5.154700854700855,6.635885167464115,5.170296519755721,1.000441353388811,1.8595855549307003,Arab
cl100k,ukr_Cyrl,2.933333333333333,3.7364912280701756,2.967110587889044,0.5996342061828077,1.8285378656079463,Cyrl
cl100k,umb_Latn,2.0454545454545454,2.7142857142857144,2.033257302626738,0.410152133580705,1.0333803339517624,Latn
cl100k,urd_Arab,4.363636363636363,5.5,4.33956294606725,0.9079279556650246,1.7834128694581282,Arab
cl100k,uzn_Latn,2.161290322580645,2.7486842105263154,2.1680523876094475,0.39465859473359943,1.0010112239157805,Latn
cl100k,vec_Latn,1.7037037037037037,2.1169934640522876,1.705172540651902,0.3478267395089152,1.0476151167677252,Latn
cl100k,vie_Latn,2.455844155844156,3.1423645320197044,2.4437863291884336,0.4792885746239042,1.324766405714492,Latn
cl100k,war_Latn,1.9333333333333333,2.5,1.9548598337134868,0.3224997875775342,1.0005158831312286,Latn
cl100k,wol_Latn,1.9314263322884013,2.5,1.9319034655286587,0.4129256996375017,1.039560284022552,Latn
cl100k,xho_Latn,2.0434782608695654,2.578744939271255,2.0549996321094843,0.40150224618149144,1.000869721473495,Latn
cl100k,ydd_Hebr,5.5787841191067,6.832608695652174,5.537598410712972,1.0613216194491841,1.8107751752146997,Hebr
cl100k,yor_Latn,2.953463203463204,4.199230769230769,2.9522110219998527,0.6326232971745711,1.3311758955600403,Latn
cl100k,yue_Hant,2.0944940476190474,2.625,2.091567949378265,1.419834174117177,2.858548524049748,Hant
cl100k,zho_Hans,1.8571428571428572,2.3743421052631577,1.8692884997424766,1.1747936463896789,2.7931377309195162,Hans
cl100k,zho_Hant,2.103448275862069,2.691497975708502,2.1410492237510117,1.429153774372575,2.854132901134522,Hant
cl100k,zsm_Latn,1.625,1.9676344086021504,1.6179456993598704,0.3007769221299703,1.0025715028245497,Latn
cl100k,zul_Latn,2.205505279034691,2.7489130434782605,2.212677507173865,0.4053880995389717,1.001617643094012,Latn
gpt2,ace_Arab,4.7272727272727275,5.916428571428572,4.74696790415619,1.1499296840709787,1.79061080805095,Arab
gpt2,ace_Latn,2.1515151515151514,2.75,2.1737538825617513,0.4141358637839818,1.0177807835098027,Latn
gpt2,acm_Arab,4.214168714168714,5.2659259259259255,4.21775624907558,1.003863552355975,1.8170577156636685,Arab
gpt2,acq_Arab,4.304347826086956,5.312284482758621,4.302839816595179,1.010797147398869,1.8180120392970995,Arab
gpt2,aeb_Arab,4.161726242371404,5.210307017543859,4.158482473006952,1.0032113610818718,1.815739237480152,Arab
gpt2,afr_Latn,1.9473684210526316,2.3636363636363638,1.934070403786422,0.3744335712393783,1.0114681690302167,Latn
gpt2,ajp_Arab,4.0,4.947368421052632,3.9876867327318446,0.9889226141896911,1.805192066097514,Arab
gpt2,aka_Latn,2.778888888888889,3.791071428571428,2.8121209880195237,0.5733078030651398,1.0998846614852285,Latn
gpt2,als_Latn,2.621155638397018,3.357142857142857,2.636925011093034,0.4848585803644275,1.0777943976067446,Latn
gpt2,amh_Ethi,7.734274711168164,9.641904761904762,7.7021520485135335,2.3905912867832715,2.5874535187990633,Ethi
gpt2,apc_Arab,4.036375661375661,4.997916666666666,3.992382783611892,0.9998610918183081,1.8142705005324813,Arab
gpt2,arb_Arab,4.333333333333333,5.44375,4.358637775477001,1.0133682943603852,1.8163342503438789,Arab
gpt2,arb_Latn,2.5131670131670134,3.185185185185185,2.5136444312971453,0.4418179927467471,1.0004289558175508,Latn
gpt2,ars_Arab,4.351470588235294,5.442857142857143,4.364591036828871,1.0137849885339816,1.8169130214461784,Arab
gpt2,ary_Arab,4.15,5.279777777777778,4.178930631563378,0.9951481957628163,1.8151999718225524,Arab
gpt2,arz_Arab,4.181818181818182,5.3,4.196087856825914,0.997442207963435,1.8150654829920014,Arab
gpt2,asm_Beng,9.692307692307692,12.079166666666666,9.669353645910368,2.0763202401086205,2.660536909554322,Beng
gpt2,ast_Latn,1.8987179487179486,2.393006993006993,1.897611300103535,0.3755286920633991,1.034677808836658,Latn
gpt2,awa_Deva,7.116515837104072,8.953827751196172,7.149201301582606,1.5079828098554748,2.5784436835578295,Deva
gpt2,ayr_Latn,2.3207142857142857,3.0547619047619046,2.3319035645614554,0.45494156687346704,1.0235247439041986,Latn
gpt2,azb_Arab,5.115966386554621,6.444117647058824,5.123798254696051,1.1830880092893001,1.83661760185786,Arab
gpt2,azj_Latn,3.4285714285714284,4.6,3.4617660109451265,0.6511019772302086,1.1586026553165447,Latn
gpt2,bak_Cyrl,6.0,7.766,5.99175417837598,1.2161314290431768,1.840426889217445,Cyrl
gpt2,bam_Latn,2.65,3.5384615384615383,2.658001774885372,0.5682405672682429,1.0883708429182377,Latn
gpt2,ban_Latn,1.9545454545454546,2.4579545454545455,1.9645762461174383,0.36476104821601435,1.002656926889885,Latn
gpt2,bel_Cyrl,6.414222873900293,8.445114942528736,6.473894394320367,1.1829010398016337,1.8304224743089947,Cyrl
gpt2,bem_Latn,2.418010752688172,3.114957264957265,2.4450155302470047,0.41128430323688203,1.0024257955365363,Latn
gpt2,ben_Beng,9.5232683982684,12.025,9.5565005176749,2.002805288200741,2.6710838331705955,Beng
gpt2,bho_Deva,7.08611111111111,9.148636363636363,7.17482620914066,1.5084113311981093,2.5543316023508194,Deva
gpt2,bjn_Arab,4.962962962962963,6.284920634920635,4.979847655672238,1.101635991820041,1.8284498977505113,Arab
gpt2,bjn_Latn,1.9725975975975976,2.5,1.984543706552285,0.38834459703911667,1.0016569948336493,Latn
gpt2,bod_Tibt,15.0497542997543,19.19875,14.815855642656413,2.7030783034587906,2.962302082560328,Tibt
gpt2,bos_Latn,2.1818181818181817,2.7364912280701756,2.1859562194941575,0.44718190001437225,1.0278670791760907,Latn
gpt2,bug_Latn,2.151923076923077,2.896551724137931,2.1881748262091407,0.4245456958583532,1.0303539016708636,Latn
gpt2,bul_Cyrl,5.460498960498961,6.959454545454546,5.49696790415619,1.0786063587421821,1.8180894751353156,Cyrl
gpt2,cat_Latn,1.9285714285714286,2.375,1.9148424789232361,0.3551880710033197,1.0208030398639194,Latn
gpt2,ceb_Latn,2.256112104949314,2.8461538461538463,2.2481511610708473,0.3831427040993163,1.0003402968144437,Latn
gpt2,ces_Latn,2.619047619047619,3.3597142857142854,2.621468717645319,0.5571009846216711,1.1191132904280314,Latn
gpt2,cjk_Latn,2.1538461538461537,2.820535714285714,2.145355716609969,0.41655777487399664,1.0036975344983559,Latn
gpt2,ckb_Arab,6.486100386100386,8.33157894736842,6.463429965981364,1.359378159364161,1.838209447373742,Arab
gpt2,crh_Latn,2.47140522875817,3.1754901960784307,2.4784425380860817,0.49850508716606173,1.0991179270542035,Latn
gpt2,cym_Latn,2.3670068027210887,2.9612179487179486,2.364258245821624,0.4525917903633391,1.0038223864432694,Latn
gpt2,dan_Latn,1.9,2.3701754385964913,1.909480846028694,0.3812223624860659,1.0214456034667316,Latn
gpt2,deu_Latn,2.127016129032258,2.6923076923076925,2.141879899423162,0.37660344973311055,1.0165725022592955,Latn
gpt2,dik_Latn,2.3651515151515152,3.580358422939068,2.4683109007543265,0.5965042401279634,1.1302331400180508,Latn
gpt2,dyu_Latn,2.1739130434782608,3.0,2.2118399645022926,0.45023935689769373,1.0655973384717288,Latn
gpt2,dzo_Tibt,16.22222222222222,21.54736842105263,16.121431740866736,2.6680945853324194,2.9262337217272103,Tibt
gpt2,ell_Grek,6.547727272727273,8.34486166007905,6.520670019227925,1.1176567520804153,1.8219113834999143,Grek
gpt2,eng_Latn,1.0,1.0,1.0,0.2049315732840277,1.0009851022232998,Latn
gpt2,epo_Latn,2.0339080459770114,2.5128571428571425,2.023850022186067,0.4168799317551717,1.0186606952441886,Latn
gpt2,est_Latn,2.1176470588235294,2.6923076923076925,2.1192131341517526,0.44270386763376823,1.0310523022733067,Latn
gpt2,eus_Latn,2.0947888589398023,2.6666666666666665,2.0968791598875907,0.40550319637315335,1.0031963731533258,Latn
gpt2,ewe_Latn,2.823611111111111,4.0,2.878383375240349,0.6106818128329241,1.0985259161050922,Latn
gpt2,fao_Latn,2.3846153846153846,2.9975609756097557,2.388071291229108,0.4808932374272141,1.0772759087998331,Latn
gpt2,fij_Latn,2.2714987714987718,2.9655172413793105,2.3131933145984322,0.40313964053951296,1.0009473053351978,Latn
gpt2,fin_Latn,2.265686274509804,2.8794999999999997,2.278804910516196,0.4397571017760684,1.0405948294931533,Latn
gpt2,fon_Latn,4.0,5.833333333333333,4.078575654488981,0.8153533412182141,1.2342770549970432,Latn
gpt2,fra_Latn,2.0,2.4759398496240603,2.0008504659074102,0.34315230074577646,1.0401932930850795,Latn
gpt2,fur_Latn,2.066666666666667,2.5925925925925926,2.0687028546073067,0.3870677607272828,1.034302397985305,Latn
gpt2,fuv_Latn,1.9090909090909092,2.7929597701149427,1.9853571956811122,0.439514742718685,1.024402023542509,Latn
gpt2,gaz_Latn,2.5192592592592593,3.1666666666666665,2.5248114184292265,0.4365290439719214,1.0153754682964877,Latn
gpt2,gla_Latn,2.7013513513513514,3.4346376811594204,2.6947197160183403,0.44809267320888363,1.0401325659755527,Latn
gpt2,gle_Latn,2.5480030721966207,3.272727272727273,2.5542449341813342,0.4530174053330885,1.0640075549900971,Latn
gpt2,glg_Latn,1.9090909090909092,2.3743421052631577,1.9114406152935957,0.35371519675933843,1.024592351327125,Latn
gpt2,grn_Latn,2.4444444444444446,3.1666666666666665,2.4512646058275402,0.49854104623529766,1.0753466895286226,Latn
gpt2,guj_Gujr,12.147186147186147,15.275,12.190541340038456,2.6076581137089887,2.618628784762869,Gujr
gpt2,hat_Latn,1.8888888888888888,2.3925958188153307,1.902862002662328,0.4242946424154478,1.027950464192075,Latn
gpt2,hau_Latn,2.125,2.7,2.138884780357935,0.4129678943949054,1.011708515088992,Latn
gpt2,heb_Hebr,4.368421052631579,5.3315789473684205,4.349800325395652,1.152683873243577,1.7939620201070021,Hebr
gpt2,hin_Deva,7.4,9.432857142857143,7.413215500665582,1.529482220645565,2.5716857772793507,Deva
gpt2,hne_Deva,7.168439716312057,8.894736842105264,7.1724966720899275,1.5278156284213262,2.568395018942825,Deva
gpt2,hrv_Latn,2.1384099616858236,2.6666666666666665,2.140807572844254,0.44910560528724575,1.0288021471678794,Latn
gpt2,hun_Latn,2.653010033444816,3.45,2.6629566632155006,0.5194719948065063,1.1007321383489017,Latn
gpt2,hye_Armn,9.817805383022774,12.777777777777779,9.91998225114628,1.838060785442188,1.8475088382800295,Armn
gpt2,ibo_Latn,3.4686274509803923,4.868245614035088,3.483915101316373,0.7002006539833532,1.1966409036860879,Latn
gpt2,ilo_Latn,2.259259259259259,2.8745967741935483,2.264236059754474,0.3834794589178357,1.0023421843687375,Latn
gpt2,ind_Latn,1.9910714285714286,2.4542521994134896,1.9775550954000887,0.3755529963625128,1.0009058607081163,Latn
gpt2,isl_Latn,2.44,3.070952380952381,2.42434551101908,0.5051739415186655,1.1052972223292368,Latn
gpt2,ita_Latn,2.0,2.5236024844720495,2.0151235024404675,0.3490309854103421,1.007179546298787,Latn
gpt2,jav_Latn,1.9285714285714286,2.393675889328063,1.9341443573435881,0.38200368076653424,1.0018915050245385,Latn
gpt2,jpn_Jpan,2.9583333333333335,3.831481481481481,2.966018340482177,1.4086542683033911,2.934671513618882,Jpan
gpt2,kab_Latn,2.4807407407407407,3.1666666666666665,2.4945644135482916,0.516660922841279,1.069707064905227,Latn
gpt2,kac_Latn,2.6666666666666665,3.6240384615384613,2.6835897056648426,0.427044902234226,1.0001176837484627,Latn
gpt2,kam_Latn,2.1818181818181817,3.425286415711948,2.317519597692649,0.48827896758310674,1.041422884254318,Latn
gpt2,kan_Knda,13.513673318551367,17.388461538461538,13.58911403638515,2.6603735340958448,2.7181120602287536,Knda
gpt2,kas_Arab,6.095454545454546,7.928840125391849,6.148720603461027,1.3173359529109792,1.808641437387605,Arab
gpt2,kas_Deva,7.0,8.732727272727272,7.00351279396539,1.4971977392197937,2.5099086992608988,Deva
gpt2,kat_Geor,13.71206896551724,17.862272727272728,13.761425824582162,2.585693244031904,2.7067156712892197,Geor
gpt2,kaz_Cyrl,5.932370820668693,7.437083333333333,5.900865256618843,1.1782821533259007,1.8459800497648353,Cyrl
gpt2,kbp_Latn,4.7727272727272725,6.788304093567252,4.835527288862594,0.9142976997832623,1.2639865762427462,Latn
gpt2,kea_Latn,1.9480431848852902,2.3684210526315788,1.940652270374205,0.4011695012421173,1.0242155551309,Latn
gpt2,khk_Cyrl,6.333333333333333,8.220833333333333,6.3764236059754476,1.258090874602387,1.838715090320133,Cyrl
gpt2,khm_Khmr,15.39943074003795,19.390011750881314,15.182147611300104,2.67982038194943,2.8402234782722204,Khmr
gpt2,kik_Latn,3.3603896103896105,4.787662337662338,3.4211655080609376,0.6022626672915691,1.1119616726553143,Latn
gpt2,kin_Latn,2.35,3.0,2.3602647537346546,0.43754926893469426,1.0225386097077795,Latn
gpt2,kir_Cyrl,5.73024948024948,7.435416666666666,5.742641621061973,1.145732202139432,1.845946145333825,Cyrl
gpt2,kmb_Latn,2.3125,3.032142857142856,2.336118917319923,0.4334236613727575,1.005440263437725,Latn
gpt2,kmr_Latn,2.4347826086956523,3.1481481481481484,2.4515604200562047,0.508544779553892,1.1101386800846809,Latn
gpt2,knc_Arab,4.622023809523809,7.137774294670846,4.709806241680225,1.0978357366338853,1.8220494565638978,Arab
gpt2,knc_Latn,2.55,3.4375,2.5834565892619437,0.5026619854094422,1.0547505647725801,Latn
gpt2,kon_Latn,2.1714285714285713,2.7740469208211147,2.176009466055317,0.3925084040339363,1.0012139160130196,Latn
gpt2,kor_Hang,5.042572463768116,6.332142857142856,5.02643839668688,2.060714015007959,2.3921625104221937,Hang
gpt2,lao_Laoo,13.21475625823452,16.997916666666665,13.093625203372282,2.72201339083243,2.7730092475151626,Laoo
gpt2,lij_Latn,2.29520697167756,2.8743421052631577,2.292486318591924,0.42460312024874325,1.0576794006054213,Latn
gpt2,lim_Latn,2.0606060606060606,2.59375,2.0621209880195237,0.4049757819137734,1.0331791412201268,Latn
gpt2,lin_Latn,2.0,2.5549999999999997,2.031393285017009,0.3863442969964205,1.0013361744621898,Latn
gpt2,lit_Latn,2.418010752688172,3.0549999999999997,2.4298550510279546,0.5042085798249046,1.06809689324709,Latn
gpt2,lmo_Latn,2.367137355584082,3.035591133004926,2.372282206774146,0.4528008921072505,1.0810024914071157,Latn
