share_inspected,share_found
0.0019267822736030828,0
0.0038535645472061657,0
0.005780346820809248,0
0.007707129094412331,0
0.009633911368015413,0
0.011560693641618497,0
0.01348747591522158,0
0.015414258188824663,0
0.017341040462427744,0
0.019267822736030827,0
0.02119460500963391,0
0.023121387283236993,0
0.025048169556840076,0
0.02697495183044316,0
0.028901734104046242,0
0.030828516377649325,0
0.03275529865125241,0
0.03468208092485549,0
0.036608863198458574,0
0.038535645472061654,0
0.04046242774566474,0
0.04238921001926782,0
0.04431599229287091,0
0.046242774566473986,0
0.04816955684007707,0
0.05009633911368015,0
0.05202312138728324,0
0.05394990366088632,0
0.055876685934489405,0
0.057803468208092484,0
0.05973025048169557,0
0.06165703275529865,0.07692307692307693
0.06358381502890173,0.07692307692307693
0.06551059730250482,0.07692307692307693
0.0674373795761079,0.07692307692307693
0.06936416184971098,0.07692307692307693
0.07129094412331406,0.07692307692307693
0.07321772639691715,0.07692307692307693
0.07514450867052024,0.07692307692307693
0.07707129094412331,0.07692307692307693
0.0789980732177264,0.07692307692307693
0.08092485549132948,0.07692307692307693
0.08285163776493257,0.07692307692307693
0.08477842003853564,0.07692307692307693
0.08670520231213873,0.07692307692307693
0.08863198458574181,0.07692307692307693
0.0905587668593449,0.07692307692307693
0.09248554913294797,0.07692307692307693
0.09441233140655106,0.07692307692307693
0.09633911368015415,0.07692307692307693
0.09826589595375723,0.07692307692307693
0.1001926782273603,0.07692307692307693
0.10211946050096339,0.07692307692307693
0.10404624277456648,0.07692307692307693
0.10597302504816955,0.07692307692307693
0.10789980732177264,0.07692307692307693
0.10982658959537572,0.07692307692307693
0.11175337186897881,0.07692307692307693
0.11368015414258188,0.07692307692307693
0.11560693641618497,0.07692307692307693
0.11753371868978806,0.07692307692307693
0.11946050096339114,0.07692307692307693
0.12138728323699421,0.07692307692307693
0.1233140655105973,0.07692307692307693
0.1252408477842004,0.07692307692307693
0.12716763005780346,0.07692307692307693
0.12909441233140656,0.07692307692307693
0.13102119460500963,0.07692307692307693
0.1329479768786127,0.07692307692307693
0.1348747591522158,0.07692307692307693
0.13680154142581888,0.07692307692307693
0.13872832369942195,0.07692307692307693
0.14065510597302505,0.07692307692307693
0.14258188824662812,0.07692307692307693
0.14450867052023122,0.07692307692307693
0.1464354527938343,0.07692307692307693
0.14836223506743737,0.07692307692307693
0.15028901734104047,0.07692307692307693
0.15221579961464354,0.07692307692307693
0.15414258188824662,0.07692307692307693
0.15606936416184972,0.07692307692307693
0.1579961464354528,0.07692307692307693
0.1599229287090559,0.07692307692307693
0.16184971098265896,0.07692307692307693
0.16377649325626203,0.07692307692307693
0.16570327552986513,0.07692307692307693
0.1676300578034682,0.07692307692307693
0.16955684007707128,0.07692307692307693
0.17148362235067438,0.07692307692307693
0.17341040462427745,0.07692307692307693
0.17533718689788053,0.07692307692307693
0.17726396917148363,0.07692307692307693
0.1791907514450867,0.07692307692307693
0.1811175337186898,0.07692307692307693
0.18304431599229287,0.07692307692307693
0.18497109826589594,0.07692307692307693
0.18689788053949905,0.07692307692307693
0.18882466281310212,0.07692307692307693
0.1907514450867052,0.07692307692307693
0.1926782273603083,0.07692307692307693
0.19460500963391136,0.07692307692307693
0.19653179190751446,0.07692307692307693
0.19845857418111754,0.07692307692307693
0.2003853564547206,0.07692307692307693
0.2023121387283237,0.07692307692307693
0.20423892100192678,0.07692307692307693
0.20616570327552985,0.07692307692307693
0.20809248554913296,0.07692307692307693
0.21001926782273603,0.15384615384615385
0.2119460500963391,0.15384615384615385
0.2138728323699422,0.15384615384615385
0.21579961464354527,0.15384615384615385
0.21772639691714837,0.15384615384615385
0.21965317919075145,0.15384615384615385
0.22157996146435452,0.15384615384615385
0.22350674373795762,0.15384615384615385
0.2254335260115607,0.23076923076923078
0.22736030828516376,0.23076923076923078
0.22928709055876687,0.23076923076923078
0.23121387283236994,0.23076923076923078
0.23314065510597304,0.23076923076923078
0.2350674373795761,0.23076923076923078
0.23699421965317918,0.23076923076923078
0.23892100192678228,0.23076923076923078
0.24084778420038536,0.23076923076923078
0.24277456647398843,0.23076923076923078
0.24470134874759153,0.23076923076923078
0.2466281310211946,0.23076923076923078
0.24855491329479767,0.23076923076923078
0.2504816955684008,0.23076923076923078
0.2524084778420039,0.23076923076923078
0.2543352601156069,0.23076923076923078
0.25626204238921,0.23076923076923078
0.2581888246628131,0.23076923076923078
0.26011560693641617,0.23076923076923078
0.26204238921001927,0.23076923076923078
0.26396917148362237,0.23076923076923078
0.2658959537572254,0.23076923076923078
0.2678227360308285,0.23076923076923078
0.2697495183044316,0.23076923076923078
0.27167630057803466,0.23076923076923078
0.27360308285163776,0.23076923076923078
0.27552986512524086,0.23076923076923078
0.2774566473988439,0.23076923076923078
0.279383429672447,0.23076923076923078
0.2813102119460501,0.23076923076923078
0.2832369942196532,0.23076923076923078
0.28516377649325625,0.23076923076923078
0.28709055876685935,0.23076923076923078
0.28901734104046245,0.23076923076923078
0.2909441233140655,0.23076923076923078
0.2928709055876686,0.23076923076923078
0.2947976878612717,0.23076923076923078
0.29672447013487474,0.23076923076923078
0.29865125240847784,0.23076923076923078
0.30057803468208094,0.23076923076923078
0.302504816955684,0.23076923076923078
0.3044315992292871,0.23076923076923078
0.3063583815028902,0.23076923076923078
0.30828516377649323,0.23076923076923078
0.31021194605009633,0.23076923076923078
0.31213872832369943,0.23076923076923078
0.3140655105973025,0.23076923076923078
0.3159922928709056,0.23076923076923078
0.3179190751445087,0.23076923076923078
0.3198458574181118,0.23076923076923078
0.3217726396917148,0.23076923076923078
0.3236994219653179,0.23076923076923078
0.325626204238921,0.23076923076923078
0.32755298651252407,0.23076923076923078
0.32947976878612717,0.23076923076923078
0.33140655105973027,0.23076923076923078
0.3333333333333333,0.23076923076923078
0.3352601156069364,0.23076923076923078
0.3371868978805395,0.23076923076923078
0.33911368015414256,0.23076923076923078
0.34104046242774566,0.23076923076923078
0.34296724470134876,0.3076923076923077
0.3448940269749518,0.3076923076923077
0.3468208092485549,0.38461538461538464
0.348747591522158,0.38461538461538464
0.35067437379576105,0.38461538461538464
0.35260115606936415,0.38461538461538464
0.35452793834296725,0.38461538461538464
0.35645472061657035,0.38461538461538464
0.3583815028901734,0.38461538461538464
0.3603082851637765,0.38461538461538464
0.3622350674373796,0.38461538461538464
0.36416184971098264,0.38461538461538464
0.36608863198458574,0.38461538461538464
0.36801541425818884,0.38461538461538464
0.3699421965317919,0.38461538461538464
0.371868978805395,0.38461538461538464
0.3737957610789981,0.38461538461538464
0.37572254335260113,0.38461538461538464
0.37764932562620424,0.38461538461538464
0.37957610789980734,0.38461538461538464
0.3815028901734104,0.38461538461538464
0.3834296724470135,0.38461538461538464
0.3853564547206166,0.38461538461538464
0.3872832369942196,0.38461538461538464
0.3892100192678227,0.38461538461538464
0.3911368015414258,0.38461538461538464
0.3930635838150289,0.38461538461538464
0.39499036608863197,0.38461538461538464
0.3969171483622351,0.38461538461538464
0.3988439306358382,0.38461538461538464
0.4007707129094412,0.38461538461538464
0.4026974951830443,0.38461538461538464
0.4046242774566474,0.38461538461538464
0.40655105973025046,0.38461538461538464
0.40847784200385356,0.38461538461538464
0.41040462427745666,0.38461538461538464
0.4123314065510597,0.38461538461538464
0.4142581888246628,0.38461538461538464
0.4161849710982659,0.38461538461538464
0.41811175337186895,0.38461538461538464
0.42003853564547206,0.38461538461538464
0.42196531791907516,0.38461538461538464
0.4238921001926782,0.38461538461538464
0.4258188824662813,0.38461538461538464
0.4277456647398844,0.38461538461538464
0.4296724470134875,0.38461538461538464
0.43159922928709055,0.38461538461538464
0.43352601156069365,0.38461538461538464
0.43545279383429675,0.38461538461538464
0.4373795761078998,0.46153846153846156
0.4393063583815029,0.46153846153846156
0.441233140655106,0.46153846153846156
0.44315992292870904,0.5384615384615384
0.44508670520231214,0.5384615384615384
0.44701348747591524,0.5384615384615384
0.4489402697495183,0.5384615384615384
0.4508670520231214,0.5384615384615384
0.4527938342967245,0.5384615384615384
0.45472061657032753,0.5384615384615384
0.45664739884393063,0.5384615384615384
0.45857418111753373,0.5384615384615384
0.4605009633911368,0.5384615384615384
0.4624277456647399,0.5384615384615384
0.464354527938343,0.5384615384615384
0.4662813102119461,0.5384615384615384
0.4682080924855491,0.5384615384615384
0.4701348747591522,0.5384615384615384
0.4720616570327553,0.5384615384615384
0.47398843930635837,0.5384615384615384
0.47591522157996147,0.5384615384615384
0.47784200385356457,0.5384615384615384
0.4797687861271676,0.5384615384615384
0.4816955684007707,0.5384615384615384
0.4836223506743738,0.5384615384615384
0.48554913294797686,0.6153846153846154
0.48747591522157996,0.6153846153846154
0.48940269749518306,0.6153846153846154
0.4913294797687861,0.6153846153846154
0.4932562620423892,0.6153846153846154
0.4951830443159923,0.6153846153846154
0.49710982658959535,0.6153846153846154
0.49903660886319845,0.6153846153846154
0.5009633911368016,0.6153846153846154
0.5028901734104047,0.6153846153846154
0.5048169556840078,0.6153846153846154
0.5067437379576107,0.6153846153846154
0.5086705202312138,0.6153846153846154
0.5105973025048169,0.6153846153846154
0.51252408477842,0.6153846153846154
0.5144508670520231,0.6153846153846154
0.5163776493256262,0.6153846153846154
0.5183044315992292,0.6153846153846154
0.5202312138728323,0.6153846153846154
0.5221579961464354,0.6153846153846154
0.5240847784200385,0.6153846153846154
0.5260115606936416,0.6153846153846154
0.5279383429672447,0.6153846153846154
0.5298651252408478,0.6153846153846154
0.5317919075144508,0.6153846153846154
0.5337186897880539,0.6153846153846154
0.535645472061657,0.6153846153846154
0.5375722543352601,0.6153846153846154
0.5394990366088632,0.6153846153846154
0.5414258188824663,0.6153846153846154
0.5433526011560693,0.6153846153846154
0.5452793834296724,0.6153846153846154
0.5472061657032755,0.6153846153846154
0.5491329479768786,0.6153846153846154
0.5510597302504817,0.6153846153846154
0.5529865125240848,0.6153846153846154
0.5549132947976878,0.6153846153846154
0.5568400770712909,0.6153846153846154
0.558766859344894,0.6153846153846154
0.5606936416184971,0.6153846153846154
0.5626204238921002,0.6153846153846154
0.5645472061657033,0.6153846153846154
0.5664739884393064,0.6153846153846154
0.5684007707129094,0.6153846153846154
0.5703275529865125,0.6153846153846154
0.5722543352601156,0.6153846153846154
0.5741811175337187,0.6153846153846154
0.5761078998073218,0.6153846153846154
0.5780346820809249,0.6153846153846154
0.5799614643545279,0.6153846153846154
0.581888246628131,0.6153846153846154
0.5838150289017341,0.6153846153846154
0.5857418111753372,0.6153846153846154
0.5876685934489403,0.6153846153846154
0.5895953757225434,0.6153846153846154
0.5915221579961464,0.6153846153846154
0.5934489402697495,0.6153846153846154
0.5953757225433526,0.6153846153846154
0.5973025048169557,0.6923076923076923
0.5992292870905588,0.6923076923076923
0.6011560693641619,0.6923076923076923
0.603082851637765,0.6923076923076923
0.605009633911368,0.6923076923076923
0.6069364161849711,0.6923076923076923
0.6088631984585742,0.6923076923076923
0.6107899807321773,0.6923076923076923
0.6127167630057804,0.6923076923076923
0.6146435452793835,0.6923076923076923
0.6165703275529865,0.6923076923076923
0.6184971098265896,0.6923076923076923
0.6204238921001927,0.6923076923076923
0.6223506743737958,0.6923076923076923
0.6242774566473989,0.6923076923076923
0.626204238921002,0.6923076923076923
0.628131021194605,0.6923076923076923
0.63005780346820806,0.7692307692307693
0.6319845857418112,0.7692307692307693
0.6339113680154143,0.7692307692307693
0.6358381502890174,0.7692307692307693
0.6377649325626205,0.7692307692307693
0.6396917148362236,0.7692307692307693
0.6416184971098265,0.7692307692307693
0.6435452793834296,0.7692307692307693
0.6454720616570327,0.7692307692307693
0.6473988439306358,0.7692307692307693
0.649325626204239,0.7692307692307693
0.651252408477842,0.7692307692307693
0.653179190751445,0.7692307692307693
0.6551059730250481,0.7692307692307693
0.6570327552986512,0.7692307692307693
0.6589595375722543,0.7692307692307693
0.6608863198458574,0.7692307692307693
0.6628131021194605,0.7692307692307693
0.6647398843930635,0.7692307692307693
0.6666666666666666,0.7692307692307693
0.6685934489402697,0.7692307692307693
0.6705202312138728,0.7692307692307693
0.6724470134874759,0.7692307692307693
0.674373795761079,0.7692307692307693
0.6763005780346821,0.8461538461538461
0.6782273603082851,0.8461538461538461
0.6801541425818882,0.8461538461538461
0.6820809248554913,0.8461538461538461
0.6840077071290944,0.8461538461538461
0.6859344894026975,0.8461538461538461
0.6878612716763006,0.8461538461538461
0.6897880539499036,0.8461538461538461
0.6917148362235067,0.8461538461538461
0.6936416184971098,0.8461538461538461
0.6955684007707129,0.8461538461538461
0.697495183044316,0.8461538461538461
0.6994219653179191,0.8461538461538461
0.7013487475915221,0.8461538461538461
0.7032755298651252,0.8461538461538461
0.7052023121387283,0.8461538461538461
0.7071290944123314,0.8461538461538461
0.7090558766859345,0.8461538461538461
0.7109826589595376,0.8461538461538461
0.7129094412331407,0.8461538461538461
0.7148362235067437,0.8461538461538461
0.7167630057803468,0.8461538461538461
0.7186897880539499,0.8461538461538461
0.720616570327553,0.8461538461538461
0.7225433526011561,0.8461538461538461
0.7244701348747592,0.8461538461538461
0.7263969171483622,0.8461538461538461
0.7283236994219653,0.8461538461538461
0.7302504816955684,0.8461538461538461
0.7321772639691715,0.8461538461538461
0.7341040462427746,0.8461538461538461
0.7360308285163777,0.8461538461538461
0.7379576107899807,0.8461538461538461
0.7398843930635838,0.8461538461538461
0.7418111753371869,0.8461538461538461
0.74373795761079,0.8461538461538461
0.7456647398843931,0.8461538461538461
0.7475915221579962,0.8461538461538461
0.7495183044315993,0.8461538461538461
0.7514450867052023,0.8461538461538461
0.7533718689788054,0.8461538461538461
0.7552986512524085,0.8461538461538461
0.7572254335260116,0.8461538461538461
0.7591522157996147,0.8461538461538461
0.7610789980732178,0.8461538461538461
0.7630057803468208,0.8461538461538461
0.7649325626204239,0.8461538461538461
0.766859344894027,0.8461538461538461
0.7687861271676301,0.8461538461538461
0.7707129094412332,0.8461538461538461
0.7726396917148363,0.8461538461538461
0.7745664739884393,0.8461538461538461
0.7764932562620424,0.8461538461538461
0.7784200385356455,0.8461538461538461
0.7803468208092486,0.8461538461538461
0.7822736030828517,0.8461538461538461
0.7842003853564548,0.8461538461538461
0.7861271676300579,0.8461538461538461
0.7880539499036608,0.8461538461538461
0.78998073217726394,0.8461538461538461
0.791907514450867,0.8461538461538461
0.7938342967244701,0.8461538461538461
0.7957610789980732,0.8461538461538461
0.7976878612716763,0.8461538461538461
0.7996146435452793,0.8461538461538461
0.8015414258188824,0.8461538461538461
0.8034682080924855,0.8461538461538461
0.8053949903660886,0.8461538461538461
0.8073217726396917,0.8461538461538461
0.8092485549132948,0.8461538461538461
0.8111753371868978,0.8461538461538461
0.8131021194605009,0.8461538461538461
0.815028901734104,0.8461538461538461
0.8169556840077071,0.8461538461538461
0.8188824662813102,0.8461538461538461
0.8208092485549133,0.8461538461538461
0.8227360308285164,0.8461538461538461
0.8246628131021194,0.9230769230769231
0.8265895953757225,0.9230769230769231
0.8285163776493256,0.9230769230769231
0.8304431599229287,0.9230769230769231
0.8323699421965318,0.9230769230769231
0.8342967244701349,0.9230769230769231
0.8362235067437379,0.9230769230769231
0.838150289017341,0.9230769230769231
0.8400770712909441,0.9230769230769231
0.8420038535645472,0.9230769230769231
0.8439306358381503,0.9230769230769231
0.8458574181117534,0.9230769230769231
0.8477842003853564,0.9230769230769231
0.8497109826589595,0.9230769230769231
0.8516377649325626,0.9230769230769231
0.8535645472061657,0.9230769230769231
0.8554913294797688,0.9230769230769231
0.8574181117533719,0.9230769230769231
0.859344894026975,0.9230769230769231
0.861271676300578,0.9230769230769231
0.8631984585741811,0.9230769230769231
0.8651252408477842,0.9230769230769231
0.8670520231213873,0.9230769230769231
0.8689788053949904,0.9230769230769231
0.8709055876685935,0.9230769230769231
0.8728323699421965,0.9230769230769231
0.8747591522157996,0.9230769230769231
0.8766859344894027,0.9230769230769231
0.8786127167630058,0.9230769230769231
0.8805394990366089,0.9230769230769231
0.882466281310212,0.9230769230769231
0.884393063583815,0.9230769230769231
0.8863198458574181,0.9230769230769231
0.8882466281310212,0.9230769230769231
0.8901734104046243,0.9230769230769231
0.8921001926782274,0.9230769230769231
0.8940269749518305,0.9230769230769231
0.8959537572254336,0.9230769230769231
0.8978805394990366,1
0.8998073217726397,1
0.9017341040462428,1
0.9036608863198459,1
0.905587668593449,1
0.9075144508670521,1
0.9094412331406551,1
0.9113680154142582,1
0.9132947976878613,1
0.9152215799614644,1
0.9171483622350675,1
0.9190751445086706,1
0.92100192678227355,1
0.9229287090558767,1
0.9248554913294798,1
0.9267822736030829,1
0.928709055876686,1
0.930635838150289,1
0.9325626204238922,1
0.9344894026974951,1
0.9364161849710982,1
0.9383429672447013,1
0.9402697495183044,1
0.9421965317919075,1
0.9441233140655106,1
0.9460500963391136,1
0.9479768786127167,1
0.9499036608863198,1
0.9518304431599229,1
0.953757225433526,1
0.9556840077071291,1
0.9576107899807321,1
0.9595375722543352,1
0.9614643545279383,1
0.9633911368015414,1
0.9653179190751445,1
0.9672447013487476,1
0.9691714836223507,1
